,station_id,road_id,km,name,longitude,latitude,altitude,timezone
902,20691,125,505,км 505+750 а/д Р-239 Казань-Акбулак,53.283974,54.146826,0,3
903,20692,125,572,км 572+000 а/д Р-239 Казань-Акбулак,52.90511,54.727324,0,3
904,20693,125,627,км 627+450 а/д Р-239 Казань-Акбулак,52.499401,55.104062,0,3
905,20694,125,670,км 670+000 а/д Р-239 Казань-Акбулак,52.171543,55.291017,0,3
906,20695,125,712,км 712+480 а/д Р-239 Казань-Акбулак,51.885592,55.062952,0,3
907,20696,127,21,км 21+000 а/д А-305 (1Р-335) Оренбург-Илек,51.71257,54.82701,0,3
908,20697,127,68,км 68+450 а/д А-305 (1Р-335) Оренбург-Илек,51.588794,54.173157,0,3
909,20698,127,86,км 86+670 а/д А-305 (1Р-335) Оренбург-Илек,51.540926,53.955033,0,3
910,20699,127,122,км 122+350 а/д А-305 (1Р-335) Оренбург-Илек,51.506536,53.410942,0,3
911,20701,86,25,"км 25+150 а/д М-2 ""Крым""",55.53552,37.605025,0,3
912,20702,86,33,"км 33+500 а/д М-2 ""Крым""",55.46182,37.61938,0,3
913,20703,86,48,"км 48+700 а/д М-2 ""Крым""",55.3505,37.56745,0,3
914,20704,86,71,"км 71+900 а/д М-2 ""Крым""",55.13409,37.56319,0,3
915,20705,86,82,"км 82+000 а/д М-2 ""Крым""",55.044175,37.558849,0,3
916,20706,86,101,"км 101+900 а/д М-2 ""Крым""",54.872567,37.505222,0,3
917,20707,86,106,"км 106+980 а/д М-2 ""Крым""",54.83537,37.46078,0,3
918,20708,29,39,"км 39+700 а/д М-3 ""Украина""",55.55731,37.15291,0,3
919,20709,145,34,"км 34+600 а/д М-5 ""Урал"", подъезд к г. Пенза",55.49874,37.84152,0,3
920,20710,54,34,"км 34+950 а/д М-5 ""Урал""",55.57206,38.03008,0,3
921,20711,54,65,"км 65+400 а/д М-5 ""Урал""",55.386507,38.344462,0,3
922,20712,54,78,"км 78+200 а/д М-5 ""Урал""",55.29889,38.46888,0,3
923,20713,54,105,"км 105+100 а/д М-5 ""Урал""",55.142051,38.742209,0,3
924,20714,54,116,"км 116+500 а/д М-5 ""Урал""",55.08563,38.90526,0,3
925,20715,54,148,"км 148+300 а/д М-5 ""Урал""",54.85488,39.22166,0,3
926,20716,16,119,"км 119+000 а/д Р-22 (М-6) ""Каспий""",54.77625,38.146275,0,3
927,20717,16,165,"км 165+000 а/д Р-22 (М-6) ""Каспий""",54.47071,38.53612,0,3
928,20718,9,21,"км 21+800 а/д М-8 ""Холмогоры""",55.91022,37.77666,0,3
929,20719,9,22,"км 22+200 а/д М-8 ""Холмогоры""",55.91138,37.781694,0,3
930,20721,9,34,"км 34+500 а/д М-8 ""Холмогоры""",56.01132,37.87777,0,3
931,20722,9,57,"км 57+160 а/д М-8 ""Холмогоры""",56.1877,38.0375,0,3
932,20723,9,79,"км 79+100 а/д М-8 ""Холмогоры""",56.33514,38.25999,0,3
933,20724,75,2,"км 2+900 а/д М-8 ""Холмогоры"", обход г. Переславль-Залесский",56.697292,38.83073,173,3
934,20725,9,152,"км 152+250 а/д М-8 ""Холмогоры""",56.84145,38.924975,0,3
935,20726,9,181,"км 181+000 а/д М-8 ""Холмогоры""",57.0023,39.24785,0,3
936,20727,9,209,"км 209+500 а/д М-8 ""Холмогоры""",57.211915,39.443159,101,3
937,20728,9,231,"км 231+450 а/д М-8 ""Холмогоры""",57.38194,39.61444,0,3
938,20729,9,253,"км 253+100 а/д М-8 ""Холмогоры""",57.539478,39.79435,165,3
939,20730,40,49,"км 49+800 а/д М-9 ""Балтия""",55.8228,36.92,0,3
940,20731,40,83,"км 83+700 а/д М-9 ""Балтия""",55.98061,36.45017,0,3
941,20733,40,97,"км 97+300 а/д М-9 ""Балтия""",55.996717,36.212248,100,3
942,20734,40,146,"км 146+900 а/д М-9 ""Балтия""",56.03765328520961,35.49539387226105,0,3
943,20735,148,0,"км 0+700 а/д М-2 ""Крым"", подъезд к ОПК ""Бор""",55.363,37.716,0,3
944,20741,128,17,"км 17+100 а/д А-103 ""Щёлковское шоссе""",55.819825,37.858625,0,3
945,20742,128,38,"км 38+800 а/д А-103 ""Щёлковское шоссе""",55.92121,38.12993,0,3
